DEPARTAMENTO_HECHO,AÑO_HECHOS,DELITO,TOTAL_PROCESOS,shape_leng,shape_area,dpto_narea
Córdoba,2022,SUPLANTACION DE SITIOS WEB PARA CAPTURAR DATOS PERSONALES ART 269G LEY 1273 DE 2009,1,9.71124758822,2.05751146679,25086.2825214
Antioquia,2022,ACCESO ABUSIVO A UN SISTEMA INFORMATICO ART 269A LEY 1273 DE 2009,66,21.4927974328,5.13510342668,62807.0043767
Santander,2022,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,5,11.8780221134,2.49910965538,30561.565448
Córdoba,2022,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,17,9.71124758822,2.05751146679,25086.2825214
Cauca,2022,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,1,13.9531135167,2.5344153441,31242.8671159
Huila,2022,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,1,19.3941026673,4.50890774976,18141.6605485
Cesar,2022,OBSTACULIZACION ILEGITIMA DEL SISTEMA INFORMATICO O RED DE TELECOMUNICACION ART 269B LEY 1273 DE 2009,2,12.5722523685,1.85820475345,22565.3114034
Cundinamarca,2022,SUPLANTACION DE SITIOS WEB PARA CAPTURAR DATOS PERSONALES ART 269G LEY 1273 DE 2009,2,13.1242523552,1.82362856343,22370.4571891
Chocó,2022,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,3,20.6314565958,3.93987440169,48354.8256209
Boyaca,2022,DE LA PROTECCION DE LA INFORMACION Y DE LOS DATOS,5,15.906766577,1.88838670901,23137.9976372
Antioquia,2022,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,11,21.4927974328,5.13510342668,62807.0043767
Antioquia,2022,VIOLACION DE DATOS PERSONALES ART 269F LEY 1273 DE 2009,2,21.4927974328,5.13510342668,62807.0043767
Cundinamarca,2022,TRANSFERENCIA NO CONSENTIDA DE ACTIVOS VALIENDOSE DE ALGUNA MANIPULACION INFORMATICA O ARTIFICIO SEMEJANTE ART. 269J LEY 1273 DE 2009,2,13.1242523552,1.82362856343,22370.4571891
Tolima,2022,SUPLANTACION DE SITIOS WEB PARA CAPTURAR DATOS PERSONALES ART 269G LEY 1273 DE 2009,1,9.55010974311,1.96502937926,24139.432402
Cundinamarca,2022,SUPLANTACION DE SITIOS WEB PARA CAPTURAR DATOS PERSONALES ART 269G LEY 1273 DE 2009,9,13.1242523552,1.82362856343,22370.4571891
Bolívar,2022,TRANSFERENCIA NO CONSENTIDA DE ACTIVOS VALIENDOSE DE ALGUNA MANIPULACION INFORMATICA O ARTIFICIO SEMEJANTE ART. 269J LEY 1273 DE 2009,1,16.2734304452,2.19566893448,26720.3286039
Norte de Santander,2022,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,1,10.7038112357,1.79232544093,21856.7542768
Cundinamarca,2022,ACCESO ABUSIVO A UN SISTEMA INFORMATICO ART 269A LEY 1273 DE 2009,5,13.1242523552,1.82362856343,22370.4571891
Boyaca,2022,ACCESO ABUSIVO A UN SISTEMA INFORMATICO ART 269A LEY 1273 DE 2009,1,15.906766577,1.88838670901,23137.9976372
Caldas,2022,ACCESO ABUSIVO A UN SISTEMA INFORMATICO ART 269A LEY 1273 DE 2009,2,6.66450211841,0.60549767869,7425.22016079
"BOGOTÁ, D. C.",2022,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,1,3.76537101301,0.13220788538,1622.8529796
Cundinamarca,2022,"ACCESO ABUSIVO A UN SISTEMA INFORMATICO ART 269A LEY 1273 DE 2009, AGRAVADO POR OBTENER PROVECHO PARA SI O PARA UN TERCERO. ART. 269H N5",1,13.1242523552,1.82362856343,22370.4571891
"BOGOTÁ, D. C.",2022,"INTERCEPTACION DE DATOS INFORMATICOS, ART 269C LEY 1273 DE 2009",414,3.76537101301,0.13220788538,1622.8529796
Antioquia,2022,"INTERCEPTACION DE DATOS INFORMATICOS, ART 269C LEY 1273 DE 2009",11,21.4927974328,5.13510342668,62807.0043767
Antioquia,2022,VIOLACION DE DATOS PERSONALES ART 269F LEY 1273 DE 2009,2,21.4927974328,5.13510342668,62807.0043767
Cundinamarca,2022,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,8,13.1242523552,1.82362856343,22370.4571891
Santander,2022,TRANSFERENCIA NO CONSENTIDA DE ACTIVOS VALIENDOSE DE ALGUNA MANIPULACION INFORMATICA O ARTIFICIO SEMEJANTE ART. 269J LEY 1273 DE 2009,1,11.8780221134,2.49910965538,30561.565448
Magdalena,2022,"INTERCEPTACION DE DATOS INFORMATICOS, ART 269C LEY 1273 DE 2009",1,10.8137685322,1.90926645339,23135.9407566
Casanare,2022,TRANSFERENCIA NO CONSENTIDA DE ACTIVOS VALIENDOSE DE ALGUNA MANIPULACION INFORMATICA O ARTIFICIO SEMEJANTE ART. 269J LEY 1273 DE 2009,1,12.1327629426,3.6150628285,44394.2358513
Córdoba,2022,"SUPLANTACION DE SITIOS WEB PARA CAPTURAR DATOS PERSONALES ART 269G LEY 1273 DE 2009, AGRAVADO POR APROVECHARSE DE LA CONFIANZA DEPOSITADA POR EL POSEEDOR DE LA INFORMACION O POR QUIEN TUVIERE UN VINCULO CONTRACTUAL CON ESTE. ART. 269H N3",1,9.71124758822,2.05751146679,25086.2825214
Cundinamarca,2022,SUPLANTACION DE SITIOS WEB PARA CAPTURAR DATOS PERSONALES ART 269G LEY 1273 DE 2009,2,13.1242523552,1.82362856343,22370.4571891
Antioquia,2022,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,1,21.4927974328,5.13510342668,62807.0043767
Cundinamarca,2022,VIOLACION DE DATOS PERSONALES ART 269F LEY 1273 DE 2009,1,13.1242523552,1.82362856343,22370.4571891
Antioquia,2022,SUPLANTACION DE SITIOS WEB PARA CAPTURAR DATOS PERSONALES ART 269G LEY 1273 DE 2009,1,21.4927974328,5.13510342668,62807.0043767
Casanare,2022,DAÑO INFORMATICO ART 269D LEY 1273 DE 2009,1,12.1327629426,3.6150628285,44394.2358513
Antioquia,2022,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,2,21.4927974328,5.13510342668,62807.0043767
Antioquia,2022,SUPLANTACION DE SITIOS WEB PARA CAPTURAR DATOS PERSONALES ART 269G LEY 1273 DE 2009,1,21.4927974328,5.13510342668,62807.0043767
Santander,2022,ACCESO ABUSIVO A UN SISTEMA INFORMATICO ART 269A LEY 1273 DE 2009,1,11.8780221134,2.49910965538,30561.565448
Tolima,2022,"ACCESO ABUSIVO A UN SISTEMA INFORMATICO ART 269A LEY 1273 DE 2009, AGRAVADO POR OBTENER PROVECHO PARA SI O PARA UN TERCERO. ART. 269H N5",1,9.55010974311,1.96502937926,24139.432402
Caldas,2022,ACCESO ABUSIVO A UN SISTEMA INFORMATICO ART 269A LEY 1273 DE 2009,2,6.66450211841,0.60549767869,7425.22016079
Huila,2022,VIOLACION DE DATOS PERSONALES ART 269F LEY 1273 DE 2009,1,19.3941026673,4.50890774976,18141.6605485
Nariño,2022,ACCESO ABUSIVO A UN SISTEMA INFORMATICO ART 269A LEY 1273 DE 2009,1,12.8395081019,2.54843109135,31497.0335099
Norte de Santander,2022,VIOLACION DE DATOS PERSONALES ART 269F LEY 1273 DE 2009,1,10.7038112357,1.79232544093,21856.7542768
Santander,2022,ACCESO ABUSIVO A UN SISTEMA INFORMATICO ART 269A LEY 1273 DE 2009,1,11.8780221134,2.49910965538,30561.565448
Antioquia,2022,VIOLACION DE DATOS PERSONALES ART 269F LEY 1273 DE 2009,1,21.4927974328,5.13510342668,62807.0043767
Cundinamarca,2022,OBSTACULIZACION ILEGITIMA DEL SISTEMA INFORMATICO O RED DE TELECOMUNICACION ART 269B LEY 1273 DE 2009,1,13.1242523552,1.82362856343,22370.4571891
Meta,2022,ACCESO ABUSIVO A UN SISTEMA INFORMATICO ART 269A LEY 1273 DE 2009,44,18.1945932784,6.73617147417,82830.3839042
Valle del Cauca,2022,ACCESO ABUSIVO A UN SISTEMA INFORMATICO ART 269A LEY 1273 DE 2009,4,12.6568228841,1.67948958582,20665.581324
Caldas,2022,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,75,6.66450211841,0.60549767869,7425.22016079
Córdoba,2022,"SUPLANTACION DE SITIOS WEB PARA CAPTURAR DATOS PERSONALES ART 269G LEY 1273 DE 2009, AGRAVADO POR UTILIZAR COMO INSTRUMENTO A UN TERCERO DE BUENA FE ART. 269H N7",1,9.71124758822,2.05751146679,25086.2825214
Quindío,2022,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,30,2.5548254469,0.15742372943,1933.57084668
Cundinamarca,2022,TRANSFERENCIA NO CONSENTIDA DE ACTIVOS VALIENDOSE DE ALGUNA MANIPULACION INFORMATICA O ARTIFICIO SEMEJANTE ART. 269J LEY 1273 DE 2009,2,13.1242523552,1.82362856343,22370.4571891
Caldas,2022,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,1,6.66450211841,0.60549767869,7425.22016079
Caquetá,2022,TRANSFERENCIA NO CONSENTIDA DE ACTIVOS VALIENDOSE DE ALGUNA MANIPULACION INFORMATICA O ARTIFICIO SEMEJANTE ART. 269J LEY 1273 DE 2009,10,21.2186395305,7.54024098645,92831.2825956
Norte de Santander,2022,ACCESO ABUSIVO A UN SISTEMA INFORMATICO ART 269A LEY 1273 DE 2009,4,10.7038112357,1.79232544093,21856.7542768
Chocó,2022,ACCESO ABUSIVO A UN SISTEMA INFORMATICO ART 269A LEY 1273 DE 2009,2,20.6314565958,3.93987440169,48354.8256209
Putumayo,2022,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,12,12.7079224606,2.10796483335,25976.2831054
Meta,2022,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,5,18.1945932784,6.73617147417,82830.3839042
Antioquia,2022,"ACCESO ABUSIVO A UN SISTEMA INFORMATICO ART 269A LEY 1273 DE 2009, AGRAVADO POR REALIZARSE SOBRE REDES O SISTEMAS INFORMATICOS O DE COMUNICACIONES ESTATALES U OFICIALES O DEL SECTOR FINANCIERO, NACIONALES O EXTRANJEROS ART. 269H N1",2,21.4927974328,5.13510342668,62807.0043767
Córdoba,2022,VIOLACION DE DATOS PERSONALES ART 269F LEY 1273 DE 2009,1,9.71124758822,2.05751146679,25086.2825214
Córdoba,2022,VIOLACION DE DATOS PERSONALES ART 269F LEY 1273 DE 2009,1,9.71124758822,2.05751146679,25086.2825214
Bolívar,2022,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,1,16.2734304452,2.19566893448,26720.3286039
Santander,2022,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,2,11.8780221134,2.49910965538,30561.565448
Cauca,2022,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,1,13.9531135167,2.5344153441,31242.8671159
Meta,2022,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,1,18.1945932784,6.73617147417,82830.3839042
Quindío,2022,DAÑO INFORMATICO ART 269D LEY 1273 DE 2009,1,2.5548254469,0.15742372943,1933.57084668
Cesar,2022,"OBSTACULIZACION ILEGITIMA DEL SISTEMA INFORMATICO O RED DE TELECOMUNICACION ART 269B LEY 1273 DE 2009, AGRAVADO POR OBTENER PROVECHO PARA SI O PARA UN TERCERO. ART. 269H N5",1,12.5722523685,1.85820475345,22565.3114034
Huila,2022,ACCESO ABUSIVO A UN SISTEMA INFORMATICO ART 269A LEY 1273 DE 2009,1,19.3941026673,4.50890774976,18141.6605485
Atlántico,2022,SUPLANTACION DE SITIOS WEB PARA CAPTURAR DATOS PERSONALES ART 269G LEY 1273 DE 2009,3,2.57160117315,0.27382342738,3314.45839315
Valle del Cauca,2022,VIOLACION DE DATOS PERSONALES ART 269F LEY 1273 DE 2009,3,12.6568228841,1.67948958582,20665.581324
Antioquia,2022,VIOLACION DE DATOS PERSONALES ART 269F LEY 1273 DE 2009,2,21.4927974328,5.13510342668,62807.0043767
Antioquia,2022,VIOLACION DE DATOS PERSONALES ART 269F LEY 1273 DE 2009,1,21.4927974328,5.13510342668,62807.0043767
Cundinamarca,2022,TRANSFERENCIA NO CONSENTIDA DE ACTIVOS VALIENDOSE DE ALGUNA MANIPULACION INFORMATICA O ARTIFICIO SEMEJANTE ART. 269J LEY 1273 DE 2009,1,13.1242523552,1.82362856343,22370.4571891
La Guajira,2022,VIOLACION DE DATOS PERSONALES ART 269F LEY 1273 DE 2009,1,10.792601093,1.70697645445,20620.2390234
Boyaca,2022,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,106,15.906766577,1.88838670901,23137.9976372
Huila,2022,VIOLACION DE DATOS PERSONALES ART 269F LEY 1273 DE 2009,54,19.3941026673,4.50890774976,18141.6605485
Atlántico,2022,SUPLANTACION DE SITIOS WEB PARA CAPTURAR DATOS PERSONALES ART 269G LEY 1273 DE 2009,12,2.57160117315,0.27382342738,3314.45839315
Huila,2022,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,35,19.3941026673,4.50890774976,18141.6605485
Huila,2022,VIOLACION DE DATOS PERSONALES ART 269F LEY 1273 DE 2009,2,19.3941026673,4.50890774976,18141.6605485
Cesar,2022,OBSTACULIZACION ILEGITIMA DEL SISTEMA INFORMATICO O RED DE TELECOMUNICACION ART 269B LEY 1273 DE 2009,3,12.5722523685,1.85820475345,22565.3114034
Cundinamarca,2022,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,24,13.1242523552,1.82362856343,22370.4571891
Caldas,2022,ACCESO ABUSIVO A UN SISTEMA INFORMATICO ART 269A LEY 1273 DE 2009,6,6.66450211841,0.60549767869,7425.22016079
Antioquia,2022,VIOLACION DE DATOS PERSONALES ART 269F LEY 1273 DE 2009,1,21.4927974328,5.13510342668,62807.0043767
Bolívar,2022,SUPLANTACION DE SITIOS WEB PARA CAPTURAR DATOS PERSONALES ART 269G LEY 1273 DE 2009,10,16.2734304452,2.19566893448,26720.3286039
Atlántico,2022,SUPLANTACION DE SITIOS WEB PARA CAPTURAR DATOS PERSONALES ART 269G LEY 1273 DE 2009,5,2.57160117315,0.27382342738,3314.45839315
Cundinamarca,2022,TRANSFERENCIA NO CONSENTIDA DE ACTIVOS VALIENDOSE DE ALGUNA MANIPULACION INFORMATICA O ARTIFICIO SEMEJANTE ART. 269J LEY 1273 DE 2009,1,13.1242523552,1.82362856343,22370.4571891
Cesar,2022,VIOLACION DE DATOS PERSONALES ART 269F LEY 1273 DE 2009,6,12.5722523685,1.85820475345,22565.3114034
Santander,2022,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,1,11.8780221134,2.49910965538,30561.565448
Valle del Cauca,2022,SUPLANTACION DE SITIOS WEB PARA CAPTURAR DATOS PERSONALES ART 269G LEY 1273 DE 2009,3,12.6568228841,1.67948958582,20665.581324
Cundinamarca,2022,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,1,13.1242523552,1.82362856343,22370.4571891
Antioquia,2022,DE LA PROTECCION DE LA INFORMACION Y DE LOS DATOS,1,21.4927974328,5.13510342668,62807.0043767
Santander,2022,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,4,11.8780221134,2.49910965538,30561.565448
Nariño,2022,SUPLANTACION DE SITIOS WEB PARA CAPTURAR DATOS PERSONALES ART 269G LEY 1273 DE 2009,1,12.8395081019,2.54843109135,31497.0335099
Sucre,2022,SUPLANTACION DE SITIOS WEB PARA CAPTURAR DATOS PERSONALES ART 269G LEY 1273 DE 2009,4,8.55910984351,0.87080658833,10591.8002183
Santander,2022,TRANSFERENCIA NO CONSENTIDA DE ACTIVOS VALIENDOSE DE ALGUNA MANIPULACION INFORMATICA O ARTIFICIO SEMEJANTE ART. 269J LEY 1273 DE 2009,1,11.8780221134,2.49910965538,30561.565448
Cesar,2022,SUPLANTACION DE SITIOS WEB PARA CAPTURAR DATOS PERSONALES ART 269G LEY 1273 DE 2009,1,12.5722523685,1.85820475345,22565.3114034
Valle del Cauca,2022,VIOLACION DE DATOS PERSONALES ART 269F LEY 1273 DE 2009,1,12.6568228841,1.67948958582,20665.581324
Antioquia,2022,VIOLACION DE DATOS PERSONALES ART 269F LEY 1273 DE 2009,1,21.4927974328,5.13510342668,62807.0043767
Nariño,2022,ACCESO ABUSIVO A UN SISTEMA INFORMATICO ART 269A LEY 1273 DE 2009,1,12.8395081019,2.54843109135,31497.0335099
Santander,2022,VIOLACION DE DATOS PERSONALES ART 269F LEY 1273 DE 2009,1,11.8780221134,2.49910965538,30561.565448
Boyaca,2022,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,1,15.906766577,1.88838670901,23137.9976372
Santander,2022,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,1,11.8780221134,2.49910965538,30561.565448
Antioquia,2022,VIOLACION DE DATOS PERSONALES ART 269F LEY 1273 DE 2009,25,21.4927974328,5.13510342668,62807.0043767
Norte de Santander,2022,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,17,10.7038112357,1.79232544093,21856.7542768
Valle del Cauca,2022,ACCESO ABUSIVO A UN SISTEMA INFORMATICO ART 269A LEY 1273 DE 2009,4,12.6568228841,1.67948958582,20665.581324
Antioquia,2022,VIOLACION DE DATOS PERSONALES ART 269F LEY 1273 DE 2009,19,21.4927974328,5.13510342668,62807.0043767
Santander,2022,OBSTACULIZACION ILEGITIMA DEL SISTEMA INFORMATICO O RED DE TELECOMUNICACION ART 269B LEY 1273 DE 2009,2,11.8780221134,2.49910965538,30561.565448
Antioquia,2022,ACCESO ABUSIVO A UN SISTEMA INFORMATICO ART 269A LEY 1273 DE 2009,13,21.4927974328,5.13510342668,62807.0043767
Boyaca,2022,TRANSFERENCIA NO CONSENTIDA DE ACTIVOS VALIENDOSE DE ALGUNA MANIPULACION INFORMATICA O ARTIFICIO SEMEJANTE ART. 269J LEY 1273 DE 2009,1,15.906766577,1.88838670901,23137.9976372
Córdoba,2022,"SUPLANTACION DE SITIOS WEB PARA CAPTURAR DATOS PERSONALES ART 269G LEY 1273 DE 2009, AGRAVADO POR OBTENER PROVECHO PARA SI O PARA UN TERCERO. ART. 269H N5",1,9.71124758822,2.05751146679,25086.2825214
Córdoba,2022,ACCESO ABUSIVO A UN SISTEMA INFORMATICO ART 269A LEY 1273 DE 2009,7,9.71124758822,2.05751146679,25086.2825214
Norte de Santander,2022,VIOLACION DE DATOS PERSONALES ART 269F LEY 1273 DE 2009,4,10.7038112357,1.79232544093,21856.7542768
Bolívar,2022,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,9,16.2734304452,2.19566893448,26720.3286039
Córdoba,2022,SUPLANTACION DE SITIOS WEB PARA CAPTURAR DATOS PERSONALES ART 269G LEY 1273 DE 2009,3,9.71124758822,2.05751146679,25086.2825214
Antioquia,2022,ACCESO ABUSIVO A UN SISTEMA INFORMATICO ART 269A LEY 1273 DE 2009,1,21.4927974328,5.13510342668,62807.0043767
Cundinamarca,2022,ACCESO ABUSIVO A UN SISTEMA INFORMATICO ART 269A LEY 1273 DE 2009,1,13.1242523552,1.82362856343,22370.4571891
Boyaca,2022,ACCESO ABUSIVO A UN SISTEMA INFORMATICO ART 269A LEY 1273 DE 2009,1,15.906766577,1.88838670901,23137.9976372
Cundinamarca,2022,USO DE SOFTWARE MALICIOSO ART 269E LEY 1273 DE 2009,1,13.1242523552,1.82362856343,22370.4571891
Cesar,2022,TRANSFERENCIA NO CONSENTIDA DE ACTIVOS VALIENDOSE DE ALGUNA MANIPULACION INFORMATICA O ARTIFICIO SEMEJANTE ART. 269J LEY 1273 DE 2009,4,12.5722523685,1.85820475345,22565.3114034
Cundinamarca,2022,ACCESO ABUSIVO A UN SISTEMA INFORMATICO ART 269A LEY 1273 DE 2009,2,13.1242523552,1.82362856343,22370.4571891
Valle del Cauca,2022,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,1,12.6568228841,1.67948958582,20665.581324
La Guajira,2022,ACCESO ABUSIVO A UN SISTEMA INFORMATICO ART 269A LEY 1273 DE 2009,1,10.792601093,1.70697645445,20620.2390234
Cauca,2022,USO DE SOFTWARE MALICIOSO ART 269E LEY 1273 DE 2009,1,13.9531135167,2.5344153441,31242.8671159
Cundinamarca,2022,ACCESO ABUSIVO A UN SISTEMA INFORMATICO ART 269A LEY 1273 DE 2009,2,13.1242523552,1.82362856343,22370.4571891
Santander,2022,ACCESO ABUSIVO A UN SISTEMA INFORMATICO ART 269A LEY 1273 DE 2009,1,11.8780221134,2.49910965538,30561.565448
"BOGOTÁ, D. C.",2022,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,6,3.76537101301,0.13220788538,1622.8529796
Magdalena,2022,TRANSFERENCIA NO CONSENTIDA DE ACTIVOS VALIENDOSE DE ALGUNA MANIPULACION INFORMATICA O ARTIFICIO SEMEJANTE ART. 269J LEY 1273 DE 2009,1,10.8137685322,1.90926645339,23135.9407566
Putumayo,2022,DAÑO INFORMATICO ART 269D LEY 1273 DE 2009,1,12.7079224606,2.10796483335,25976.2831054
Córdoba,2022,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,1,9.71124758822,2.05751146679,25086.2825214
Córdoba,2022,VIOLACION DE DATOS PERSONALES ART 269F LEY 1273 DE 2009,1,9.71124758822,2.05751146679,25086.2825214
Antioquia,2022,TRANSFERENCIA NO CONSENTIDA DE ACTIVOS VALIENDOSE DE ALGUNA MANIPULACION INFORMATICA O ARTIFICIO SEMEJANTE ART. 269J LEY 1273 DE 2009,2,21.4927974328,5.13510342668,62807.0043767
Arauca,2022,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,4,9.12458555186,1.94415690404,23851.2570586
Cundinamarca,2022,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,3,13.1242523552,1.82362856343,22370.4571891
Valle del Cauca,2022,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,18,12.6568228841,1.67948958582,20665.581324
Tolima,2022,TRANSFERENCIA NO CONSENTIDA DE ACTIVOS VALIENDOSE DE ALGUNA MANIPULACION INFORMATICA O ARTIFICIO SEMEJANTE ART. 269J LEY 1273 DE 2009,3,9.55010974311,1.96502937926,24139.432402
Huila,2022,TRANSFERENCIA NO CONSENTIDA DE ACTIVOS VALIENDOSE DE ALGUNA MANIPULACION INFORMATICA O ARTIFICIO SEMEJANTE ART. 269J LEY 1273 DE 2009,2,19.3941026673,4.50890774976,18141.6605485
Cundinamarca,2022,SUPLANTACION DE SITIOS WEB PARA CAPTURAR DATOS PERSONALES ART 269G LEY 1273 DE 2009,5,13.1242523552,1.82362856343,22370.4571891
Quindío,2022,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,1,2.5548254469,0.15742372943,1933.57084668
Chocó,2022,"ACCESO ABUSIVO A UN SISTEMA INFORMATICO ART 269A LEY 1273 DE 2009, AGRAVADO POR OBTENER PROVECHO PARA SI O PARA UN TERCERO. ART. 269H N5",1,20.6314565958,3.93987440169,48354.8256209
Risaralda,2022,VIOLACION DE DATOS PERSONALES ART 269F LEY 1273 DE 2009,5,4.85153003237,0.28978864568,3556.75006367
Tolima,2022,VIOLACION DE DATOS PERSONALES ART 269F LEY 1273 DE 2009,1,9.55010974311,1.96502937926,24139.432402
Meta,2022,ACCESO ABUSIVO A UN SISTEMA INFORMATICO ART 269A LEY 1273 DE 2009,2,18.1945932784,6.73617147417,82830.3839042
Caldas,2022,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,5,6.66450211841,0.60549767869,7425.22016079
Meta,2022,VIOLACION DE DATOS PERSONALES ART 269F LEY 1273 DE 2009,1,18.1945932784,6.73617147417,82830.3839042
Huila,2022,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,3,19.3941026673,4.50890774976,18141.6605485
"BOGOTÁ, D. C.",2022,DE LOS ATENTADOS INFORMATICOS Y OTRAS INFRACCIONES,1,3.76537101301,0.13220788538,1622.8529796
Cundinamarca,2022,MANIPULACION DE EQUIPOS MOVILES TERMINALES. ART 105 DE LEY 1453 DE 2.011,2,13.1242523552,1.82362856343,22370.4571891
"BOGOTÁ, D. C.",2022,"VIOLACION DE DATOS PERSONALES ART 269F LEY 1273 DE 2009, AGRAVADO POR APROVECHARSE DE LA CONFIANZA DEPOSITADA POR EL POSEEDOR DE LA INFORMACION O POR QUIEN TUVIERE UN VINCULO CONTRACTUAL CON ESTE. ART. 269H N3",1,3.76537101301,0.13220788538,1622.8529796
Cundinamarca,2022,TRANSFERENCIA NO CONSENTIDA DE ACTIVOS VALIENDOSE DE ALGUNA MANIPULACION INFORMATICA O ARTIFICIO SEMEJANTE ART. 269J LEY 1273 DE 2009,1,13.1242523552,1.82362856343,22370.4571891
Córdoba,2022,"ACCESO ABUSIVO A UN SISTEMA INFORMATICO ART 269A LEY 1273 DE 2009, AGRAVADO POR OBTENER PROVECHO PARA SI O PARA UN TERCERO. ART. 269H N5",1,9.71124758822,2.05751146679,25086.2825214
Boyaca,2022,VIOLACION DE DATOS PERSONALES ART 269F LEY 1273 DE 2009,1,15.906766577,1.88838670901,23137.9976372
Nariño,2022,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,1,12.8395081019,2.54843109135,31497.0335099
Antioquia,2022,"VIOLACION DE DATOS PERSONALES ART 269F LEY 1273 DE 2009, AGRAVADO POR OBTENER PROVECHO PARA SI O PARA UN TERCERO. ART. 269H N5",1,21.4927974328,5.13510342668,62807.0043767
Nariño,2022,VIOLACION DE DATOS PERSONALES ART 269F LEY 1273 DE 2009,1,12.8395081019,2.54843109135,31497.0335099
Cundinamarca,2022,VIOLACION DE DATOS PERSONALES ART 269F LEY 1273 DE 2009,10,13.1242523552,1.82362856343,22370.4571891
Cundinamarca,2022,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,10,13.1242523552,1.82362856343,22370.4571891
Sucre,2022,ACCESO ABUSIVO A UN SISTEMA INFORMATICO ART 269A LEY 1273 DE 2009,48,8.55910984351,0.87080658833,10591.8002183
Cundinamarca,2022,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,16,13.1242523552,1.82362856343,22370.4571891
Caldas,2022,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,5,6.66450211841,0.60549767869,7425.22016079
